domain,task,policy,episode,seed,utility,raw_return,cost,failure,steps,successes,resource_residual
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,30,2000030,358.95,359.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,31,2000031,346.75,347.0,0.0,False,30,0,5.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,32,2000032,343.95,344.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,33,2000033,321.9,322.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,34,2000034,329.85,330.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,35,2000035,297.8,298.0,0.0,False,30,0,4.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,36,2000036,316.75,317.0,0.0,False,30,0,5.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,37,2000037,248.0,348.0,1.0,True,15,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,38,2000038,362.95,363.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,39,2000039,239.0,339.0,1.0,True,23,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,40,2000040,357.95,358.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,41,2000041,319.9,320.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,42,2000042,330.9,331.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,43,2000043,231.0,331.0,1.0,True,19,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,44,2000044,385.65,386.0,0.0,False,30,0,7.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,45,2000045,341.95,342.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,46,2000046,364.95,365.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,47,2000047,259.0,359.0,1.0,True,17,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,48,2000048,338.95,339.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,49,2000049,335.85,336.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,50,2000050,329.75,330.0,0.0,False,30,0,5.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,51,2000051,256.0,356.0,1.0,True,17,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,52,2000052,245.0,345.0,1.0,True,10,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,53,2000053,262.0,362.0,1.0,True,16,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,54,2000054,346.85,347.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,55,2000055,332.7,333.0,0.0,False,30,0,6.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,56,2000056,320.85,321.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,57,2000057,324.9,325.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,58,2000058,325.95,326.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,59,2000059,234.0,334.0,1.0,True,17,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,60,2000060,362.95,363.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,61,2000061,321.9,322.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,62,2000062,312.8,313.0,0.0,False,30,0,4.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,63,2000063,328.95,329.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,64,2000064,296.65,297.0,0.0,False,30,0,7.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,65,2000065,244.0,344.0,1.0,True,26,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,66,2000066,240.0,340.0,1.0,True,12,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,67,2000067,333.95,334.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,68,2000068,308.95,309.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,69,2000069,339.9,340.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,70,2000070,361.95,362.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,71,2000071,306.95,307.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,72,2000072,336.65,337.0,0.0,False,30,0,7.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,73,2000073,342.9,343.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,74,2000074,311.9,312.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,75,2000075,325.75,326.0,0.0,False,30,0,5.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,76,2000076,325.9,326.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,77,2000077,243.0,343.0,1.0,True,17,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,78,2000078,241.0,341.0,1.0,True,13,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,79,2000079,314.85,315.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,80,2000080,249.0,349.0,1.0,True,21,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,81,2000081,214.0,314.0,1.0,True,18,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,82,2000082,349.95,350.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,83,2000083,364.65,365.0,0.0,False,30,0,7.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,84,2000084,249.0,349.0,1.0,True,13,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,85,2000085,357.9,358.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,86,2000086,250.0,350.0,1.0,True,15,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,87,2000087,330.85,331.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,88,2000088,296.8,297.0,0.0,False,30,0,4.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,89,2000089,327.8,328.0,0.0,False,30,0,4.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,90,2000090,355.8,356.0,0.0,False,30,0,4.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,91,2000091,326.9,327.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,92,2000092,310.75,311.0,0.0,False,30,0,5.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,93,2000093,298.95,299.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,94,2000094,350.8,351.0,0.0,False,30,0,4.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,95,2000095,335.85,336.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,96,2000096,355.6,356.0,0.0,False,30,0,8.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,97,2000097,290.9,291.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,98,2000098,315.75,316.0,0.0,False,30,0,5.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,ratio_threshold_1_25,99,2000099,226.0,326.0,1.0,True,11,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,0,2000000,348.15,349.0,0.0,False,30,0,17.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,1,2000001,369.35,370.0,0.0,False,30,0,13.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,2,2000002,406.7,407.0,0.0,False,30,0,6.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,3,2000003,285.0,287.0,0.0,False,30,0,40.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,4,2000004,307.35,309.0,0.0,False,30,0,33.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,5,2000005,405.8,406.0,0.0,False,30,0,4.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,6,2000006,349.55,351.0,0.0,False,30,0,29.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,7,2000007,389.0,389.0,0.0,False,30,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,8,2000008,321.8,323.0,0.0,False,30,0,24.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,9,2000009,401.6,402.0,0.0,False,30,0,8.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,10,2000010,365.5,366.0,0.0,False,30,0,10.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,11,2000011,362.4,363.0,0.0,False,30,0,12.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,12,2000012,316.25,318.0,0.0,False,30,0,35.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,13,2000013,357.65,358.0,0.0,False,30,0,7.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,14,2000014,375.95,376.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,15,2000015,391.65,392.0,0.0,False,30,0,7.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,16,2000016,394.75,395.0,0.0,False,30,0,5.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,17,2000017,396.9,397.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,18,2000018,379.75,380.0,0.0,False,30,0,5.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,19,2000019,363.15,364.0,0.0,False,30,0,17.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,20,2000020,365.2,366.0,0.0,False,30,0,16.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,21,2000021,371.4,372.0,0.0,False,30,0,12.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,22,2000022,362.25,363.0,0.0,False,30,0,15.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,23,2000023,364.75,365.0,0.0,False,30,0,5.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,24,2000024,371.85,372.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,25,2000025,394.85,395.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,26,2000026,360.2,361.0,0.0,False,30,0,16.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,27,2000027,367.5,368.0,0.0,False,30,0,10.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,28,2000028,308.9,310.0,0.0,False,30,0,22.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,29,2000029,417.85,418.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,30,2000030,367.3,368.0,0.0,False,30,0,14.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,31,2000031,379.7,380.0,0.0,False,30,0,6.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,32,2000032,401.0,401.0,0.0,False,30,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,33,2000033,402.85,403.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,34,2000034,334.65,336.0,0.0,False,30,0,27.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,35,2000035,377.6,378.0,0.0,False,30,0,8.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,36,2000036,372.85,373.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,37,2000037,356.2,357.0,0.0,False,30,0,16.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,38,2000038,326.0,426.0,1.0,True,25,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,39,2000039,343.2,344.0,0.0,False,30,0,16.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,40,2000040,370.0,371.0,0.0,False,30,0,20.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,41,2000041,331.25,332.0,0.0,False,30,0,15.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,42,2000042,345.9,347.0,0.0,False,30,0,22.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,43,2000043,370.8,371.0,0.0,False,30,0,4.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,44,2000044,356.55,358.0,0.0,False,30,0,29.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,45,2000045,399.6,400.0,0.0,False,30,0,8.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,46,2000046,359.15,360.0,0.0,False,30,0,17.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,47,2000047,370.45,371.0,0.0,False,30,0,11.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,48,2000048,401.55,402.0,0.0,False,30,0,9.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,49,2000049,402.85,403.0,0.0,False,30,0,3.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,50,2000050,389.7,390.0,0.0,False,30,0,6.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,51,2000051,393.95,394.0,0.0,False,30,0,1.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,52,2000052,357.5,358.0,0.0,False,30,0,10.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,53,2000053,375.55,376.0,0.0,False,30,0,9.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,54,2000054,356.1,357.0,0.0,False,30,0,18.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,55,2000055,352.6,353.0,0.0,False,30,0,8.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,56,2000056,274.0,374.0,1.0,True,26,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,57,2000057,288.0,388.0,1.0,True,29,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,58,2000058,400.8,401.0,0.0,False,30,0,4.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,59,2000059,383.55,384.0,0.0,False,30,0,9.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,60,2000060,306.0,406.0,1.0,True,27,0,0.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,61,2000061,332.9,334.0,0.0,False,30,0,22.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,62,2000062,373.6,374.0,0.0,False,30,0,8.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,63,2000063,349.15,350.0,0.0,False,30,0,17.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,64,2000064,322.65,324.0,0.0,False,30,0,27.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,65,2000065,424.7,425.0,0.0,False,30,0,6.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,66,2000066,400.9,401.0,0.0,False,30,0,2.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,67,2000067,268.3,271.0,0.0,False,30,0,54.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,68,2000068,341.1,342.0,0.0,False,30,0,18.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,69,2000069,363.4,364.0,0.0,False,30,0,12.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,70,2000070,384.45,385.0,0.0,False,30,0,11.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,71,2000071,324.95,326.0,0.0,False,30,0,21.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,72,2000072,371.55,372.0,0.0,False,30,0,9.0
or_gym_online_knapsack,ExternalKnapsack-development-c180-h30-balanced-s11000-v0,dynamic_reserve,73,2000073,349.6,350.0,0.0,False,30,0,8.0
