domain,task,policy,episode,seed,utility,raw_return,cost,failure,steps,successes,resource_residual
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,85,12000085,445.95,446.0,0.0,False,40,0,1.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,86,12000086,372.0,472.0,1.0,True,15,0,0.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,87,12000087,428.8,429.0,0.0,False,40,0,4.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,88,12000088,470.85,471.0,0.0,False,40,0,3.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,89,12000089,374.0,474.0,1.0,True,32,0,0.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,90,12000090,434.85,435.0,0.0,False,40,0,3.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,91,12000091,440.95,441.0,0.0,False,40,0,1.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,92,12000092,459.9,460.0,0.0,False,40,0,2.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,93,12000093,433.75,434.0,0.0,False,40,0,5.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,94,12000094,462.9,463.0,0.0,False,40,0,2.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,95,12000095,423.9,424.0,0.0,False,40,0,2.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,96,12000096,511.95,512.0,0.0,False,40,0,1.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,97,12000097,451.8,452.0,0.0,False,40,0,4.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,98,12000098,374.0,474.0,1.0,True,17,0,0.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,ratio_threshold_1_25,99,12000099,334.0,434.0,1.0,True,15,0,0.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,0,12000000,546.85,547.0,0.0,False,40,0,3.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,1,12000001,433.0,533.0,1.0,True,33,0,0.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,2,12000002,557.4,558.0,0.0,False,40,0,12.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,3,12000003,479.7,481.0,0.0,False,40,0,26.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,4,12000004,487.4,489.0,0.0,False,40,0,32.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,5,12000005,508.75,509.0,0.0,False,40,0,5.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,6,12000006,516.8,517.0,0.0,False,40,0,4.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,7,12000007,546.7,547.0,0.0,False,40,0,6.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,8,12000008,549.5,550.0,0.0,False,40,0,10.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,9,12000009,467.55,469.0,0.0,False,40,0,29.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,10,12000010,473.1,475.0,0.0,False,40,0,38.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,11,12000011,532.75,533.0,0.0,False,40,0,5.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,12,12000012,406.0,506.0,1.0,True,39,0,0.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,13,12000013,513.05,514.0,0.0,False,40,0,19.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,14,12000014,534.6,535.0,0.0,False,40,0,8.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,15,12000015,536.7,537.0,0.0,False,40,0,6.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,16,12000016,489.9,491.0,0.0,False,40,0,22.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,17,12000017,372.45,376.0,0.0,False,40,0,71.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,18,12000018,472.65,474.0,0.0,False,40,0,27.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,19,12000019,467.8,470.0,0.0,False,40,0,44.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,20,12000020,421.8,424.0,0.0,False,40,0,44.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,21,12000021,494.2,495.0,0.0,False,40,0,16.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,22,12000022,517.55,518.0,0.0,False,40,0,9.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,23,12000023,504.35,505.0,0.0,False,40,0,13.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,24,12000024,493.15,494.0,0.0,False,40,0,17.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,25,12000025,548.95,549.0,0.0,False,40,0,1.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,26,12000026,538.45,539.0,0.0,False,40,0,11.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,27,12000027,518.0,519.0,0.0,False,40,0,20.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,28,12000028,516.6,517.0,0.0,False,40,0,8.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,29,12000029,525.95,526.0,0.0,False,40,0,1.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,30,12000030,486.6,488.0,0.0,False,40,0,28.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,31,12000031,426.9,429.0,0.0,False,40,0,42.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,32,12000032,520.45,521.0,0.0,False,40,0,11.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,33,12000033,495.5,496.0,0.0,False,40,0,10.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,34,12000034,390.25,393.0,0.0,False,40,0,55.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,35,12000035,392.65,396.0,0.0,False,40,0,67.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,36,12000036,466.8,468.0,0.0,False,40,0,24.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,37,12000037,553.7,554.0,0.0,False,40,0,6.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,38,12000038,602.95,603.0,0.0,False,40,0,1.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,39,12000039,572.85,573.0,0.0,False,40,0,3.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,40,12000040,465.0,467.0,0.0,False,40,0,40.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,41,12000041,527.45,528.0,0.0,False,40,0,11.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,42,12000042,566.8,567.0,0.0,False,40,0,4.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,43,12000043,560.95,561.0,0.0,False,40,0,1.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,44,12000044,480.75,482.0,0.0,False,40,0,25.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,45,12000045,483.65,485.0,0.0,False,40,0,27.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,46,12000046,432.8,435.0,0.0,False,40,0,44.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,47,12000047,539.6,540.0,0.0,False,40,0,8.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,48,12000048,485.3,487.0,0.0,False,40,0,34.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,49,12000049,535.9,536.0,0.0,False,40,0,2.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,50,12000050,521.8,522.0,0.0,False,40,0,4.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,51,12000051,492.3,493.0,0.0,False,40,0,14.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,52,12000052,494.85,495.0,0.0,False,40,0,3.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,53,12000053,513.6,515.0,0.0,False,40,0,28.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,54,12000054,491.2,492.0,0.0,False,40,0,16.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,55,12000055,544.8,545.0,0.0,False,40,0,4.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,56,12000056,427.25,429.0,0.0,False,40,0,35.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,57,12000057,513.15,514.0,0.0,False,40,0,17.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,58,12000058,511.75,512.0,0.0,False,40,0,5.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,59,12000059,468.85,470.0,0.0,False,40,0,23.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,60,12000060,455.6,457.0,0.0,False,40,0,28.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,61,12000061,468.2,469.0,0.0,False,40,0,16.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,62,12000062,483.2,484.0,0.0,False,40,0,16.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,63,12000063,549.65,550.0,0.0,False,40,0,7.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,64,12000064,430.05,432.0,0.0,False,40,0,39.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,65,12000065,504.6,505.0,0.0,False,40,0,8.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,66,12000066,557.15,558.0,0.0,False,40,0,17.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,67,12000067,461.25,463.0,0.0,False,40,0,35.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,68,12000068,445.9,448.0,0.0,False,40,0,42.0
or_gym_online_knapsack,ExternalKnapsack-calibration-c240-h40-balanced-s21000-v0,dynamic_reserve,69,12000069,506.35,508.0,0.0,False,40,0,33.0
